Compound ID,measured log(solubility:mol/L),SMILES
91779,-3.4785326773191168,CCS(=O)(=O)c1cccnc1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1
91763,-3.207060355900782,COC(=O)c1c(Cl)nn(C)c1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1
7543,-0.4035243921442157,Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl
2747968,-1.5043618239024403,O=Cc1cc(C=O)cc(C=O)c1
5810,-2.9164951983155087,O=C(O)[C@@H]1C[C@@H](O)CN1
2733208,-0.3869005254925045,COC(=O)[C@@H](N)CS.Cl
9880,-2.24021311202594,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C
7697,0.0591214239756616,OCC(O)COc1ccc(Cl)cc1
129896932,-2.150686005972752,CCn1c2ccccc2c2cc(-n3nncc3-c3ccccc3)ccc21
93176,-2.8073420423058755,O=C(O)[C@@H]1CSCN1
19,0.2021357685200955,O=C(O)c1cccc(O)c1O
892,-3.1462870727223367,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O
198346,-2.8073420423058755,N=C(N)NCCC[C@H](N)C(=O)O.O=C1CC[C@@H](C(=O)O)N1
6872,-0.48653838463348,O=C(Nc1ccccc1)c1ccccc1O
107712,-1.2558993716444469,NC1CCSC1=O
66141,0.1495445726549432,CC(=O)N1CCC[C@H]1C(=O)O
76360,-0.2887641370181297,O=C(O)c1ccc(CO)cc1
11090,-0.597917013364578,CC(=O)Nc1ccccc1[N+](=O)[O-]
75018,-0.8411474673432134,COc1cc2c(cc1OC)C(=O)CC2
11644044,-0.9055873570738584,Cc1cc(Cl)cc(C(=O)O)c1N
86965,-2.41517424147848,O=C(O)CNCc1ccccc1
11741,-1.3852940962626548,Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1
6180,-0.0855932423273776,CSCCC(NC(C)=O)C(=O)O
45357993,-0.7859827160821499,CCOC(=O)[C@@H]1CSCN1.Cl
8285,-1.9992943709798672,OCC(CO)(CO)CO
1617113,-1.7745761731945426,CCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1
2733699,-1.1908733520840884,Cc1c(N)cccc1C(=O)O
26229,-0.2589047518908972,O=C(O)COc1ccc(Cl)cc1
21932919,-2.20880035308355,c1ccc(-n2c(-c3cc(-c4nc5ccccc5n4-c4ccccc4)cc(-c4nc5ccccc5n4-c4ccccc4)c3)nc3ccccc32)cc1
10367,-1.179755108933401,O=C(O)c1cccc(C(=O)O)n1
85083,0.2683237158770027,CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)O
12636208,-1.2673704327760065,Cl.N[C@@H](Cc1ccccc1)C(=O)OCc1ccccc1
819214,-0.3808908949144361,O=C(N[C@H](C(=O)O)c1ccccc1)OCc1ccccc1
7419,-0.8439136040129798,Nc1cccc(C(=O)O)c1
6807,-0.1685018326118247,O=C(O)c1cccc([N+](=O)[O-])c1O
73674,-3.155513303847335,COC(=O)c1sccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(OC)n1
2763,0.5069001708550378,CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O
216239,-1.946694031702664,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
160779,-0.0408559786604428,CNc1nc(C)nc(OC)n1
2754,-2.531151707328032,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1
14219,-1.6471153375770629,CN(C)C(=N)N=C(N)N.Cl
37542,-2.987080832988561,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1
92420,-1.5778205645557204,COCCOc1ccccc1S(=O)(=O)NC(=O)Nc1nc(OC)nc(OC)n1
41841,-2.18818075172386,Cn1c([N+](=O)[O-])cnc1N1CCN(S(C)(=O)=O)C1=O
3033968,-1.2633281617838654,C#C[C@]1(O)C=C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC
71412,-1.6700107865433298,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1.Cl
50248,-0.8939477521435082,CSc1nc2cc(Oc3cccc(Cl)c3Cl)c(Cl)cc2[nH]1
6858,-1.0165309266168765,COc1cc(C=O)cc(OC)c1OC
66728,-1.6130881127528511,O=C(O)CSc1ccc2ccccc2c1
2734606,-0.2565857232240625,CCOC(=O)[C@@H](N)CCc1ccccc1.Cl
68662,-2.696740995752448,COC(=O)CC[C@H](N)C(=O)O
12808419,-1.412162059580885,Nc1cnc(Cl)cn1
16760141,-0.0094107425478946,CO/N=C1\C[C@]2(C[C@@H]3C[C@@H](C/C=C(\C)C[C@@H](C)/C=C/C=C4\CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)O[C@H](/C(C)=C/C(C)C)[C@H]1C
11427178,-3.217540395084416,NC(N)=NCCC[C@H](N)C(=O)O.O=C(O)CCC(=O)C(=O)O
91734,-0.0511824154270154,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(F)c(Cl)c1F
14349,-0.1249711768163461,O=C(O)CNC(=O)OCc1ccccc1
82035,-1.4329314219444302,CC(C)(C)OC(=O)N[C@@H](CC(N)=O)C(=O)O
66724,-1.200955628304577,O=C(O)c1ccc(-c2ccccc2)cc1
75679,-0.9392038601249056,CCOc1ccc(C=O)cc1O
75314,-2.34155365704658,NC(=O)C[C@H](NC(=O)OCc1ccccc1)C(=O)O
17888,0.6033980415767777,C=CC(=O)NC(C)(C)CC(C)=O
7691,-1.4977901354488827,CC(=O)Nc1ccc([N+](=O)[O-])cc1
71055,-2.475757495865776,NC(N)=NCCC[C@H](NC(=O)OCc1ccccc1)C(=O)O
45375808,-0.4060011541289667,CC(C)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(F)[C@@H]1O)Oc1ccccc1
6993522,-1.6053324504660245,O=C([O-])c1nc[nH]n1
72879,-0.326679606813163,CS(N)(=O)=O
7318,-0.2982842272538601,O=C(O)c1cc([N+](=O)[O-])ccc1O
"3,9-bis(phenyl(phenylamino)methyl)-2,4,8,10-tetraoxa-3,9-diphosphaspiro[5.5] undecane 3,9-dioxide",-3.161616235054929,O=P1(C(Nc2ccccc2)c2ccccc2)OCC2(CO1)COP(=O)(C(Nc1ccccc1)c1ccccc1)OC2
620004,-1.8814233549507555,Nc1ncc(Br)nc1Br
68304,0.0611478211727818,CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1.Cl
11790,-2.2707031294390974,O=c1cc(-c2ccccc2)oc2c1ccc1ccccc12
101176,0.0169846801641125,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)OCc1ccccc1
83687,0.4131459504020596,CC(C)(C)OC(=O)N[C@@H](CCC(N)=O)C(=O)O
725831,-2.1202134362839904,O=C1c2ccccc2-c2ccc(Br)cc21
6145,-0.3790939159357442,NC(=O)Nc1ccccc1
10439,0.9975419660102464,Nc1ccccn1
77286,-0.91865554883224,O=[N+]([O-])c1cc([N+](=O)[O-])c(Cl)cc1Cl
2083,-1.4212222270357646,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1
608544,-0.8181025559011591,O=C(O)c1ccc(Br)cn1
135406868,-0.8293874565083732,O=c1[nH]nc([N+](=O)[O-])[nH]1
19036118,-2.837012892900753,CCCc1nc(C(C)(C)O)c(C(=O)OCC)n1Cc1ccc(-c2ccccc2-c2nnnn2C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1
7433,-0.3281806749069845,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1
7506,-0.5339145276043628,N#Cc1ccncc1
93379,-0.5176303688362631,O=C(Nc1ccccc1)Nc1ccnc(Cl)c1
6917864,-0.7024287548878059,C[C@H]1[C@H](OC(=O)CCC(=O)O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3
13927912,-1.6270058575376103,Nc1cccc2ccncc12
6990,0.3585033785804412,CC(=O)c1ccc(O)cc1O
597,-2.234137300238959,Nc1ccnc(=O)[nH]1
3539647,-1.563106523682511,CCCCCCC1(CCCCCC)c2cc(Br)ccc2-c2ccc(Br)cc21
2771618,-1.916042485206705,O=c1cnc(Br)c[nH]1
599539,-1.5989981818189123,Nc1cnc(Br)cn1
146002,-0.6265109301284804,O=[N+]([O-])n1cccn1
11310,-1.2510357479086047,CC(=O)Oc1cc(C)c(OC(C)=O)c2ccccc12
5961,-2.3255015691987064,NC(=O)CC[C@H](N)C(=O)O
64737,-0.8227150009970952,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C.Cl
395460,-1.7402059962912664,Cc1cc(C#N)c(Nc2ccccc2[N+](=O)[O-])s1
2378,-1.3132478784970865,c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1
70851,-1.7628262933386476,c1ccc(-n2c3ccccc3c3ccccc32)cc1
2794779,-1.4239019918969331,Nc1ccc(Br)nn1
16070358,-3.0869256382058405,O=C(Nc1ccncc1)c1cc(C(=O)Nc2ccncc2)cc(C(=O)Nc2ccncc2)c1
522885,-1.7863276006513096,Cc1ccc2cc(Br)ccc2n1
15074,-0.46948301972614,NC(=O)c1ccncc1
139051543,-3.637961668395036,[NH3+]O.[NH3+]O.[O-]n1nnnc1-c1nnnn1[O-]
2375,-2.089744228885828,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1
4766,-3.1648136960902606,O=S1(=O)OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21
637541,0.0343523231337437,O=C(O)/C=C/c1cccc(O)c1
232446,-0.8974664927840512,Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1
7418,0.4752020168374927,Cc1cccc(C(=O)O)c1
236984,-1.2507189168526145,COC(=O)c1ccnc(N)c1
6106,-2.596018977918484,CC(C)C[C@H](N)C(=O)O
6287,-2.3566795985773843,CC(C)[C@H](N)C(=O)O
86173,-1.7558565515628362,CC1COC(Cn2cncn2)(c2ccc(Oc3ccc(Cl)cc3)cc2Cl)O1
136738679,-1.0588928196355556,Oc1ccccc1C=Nc1c(F)cccc1F
6853,-1.1774545932194167,c1ccc2c(c1)Cc1ccccc1-2
12105920,-3.447956779055456,O=C(O)CNC(=O)C(=O)NCC(=O)O
7420,0.2550642994429023,O=C(O)c1cccc(O)c1
5342,-1.5672637121278112,O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1
10866,0.1963389410672969,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1.[Br-]
394430,-0.8951188017666294,Nc1nonc1-c1no[n+]([O-])c1-c1nonc1N
84782,-1.9689626044246191,CC(C)(C)c1ccc(-c2nnc(-c3ccc(-c4ccccc4)cc3)o2)cc1
60172,-2.8837978157405053,Nc1ncnc2c1ncn2CCOCP(=O)(O)O
4236,-1.93498494448652,NC(=O)CS(=O)C(c1ccccc1)c1ccccc1
5281416,0.1586076644043795,O=c1ccc2cc(O)c(O)cc2o1
7032,-1.8065923672089683,COc1ccc(C(=O)c2ccc(OC)cc2)cc1
6119,-2.7529791679491447,CC(C)(N)C(=O)O
5281056,-1.7381690864484387,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1.O=C(O)/C=C\C(=O)O
7898,-0.943865215904377,N#CCC(N)=O
717531,-1.464317525453442,COc1ccc(/C=C/C(=O)O)cc1OC
2734891,-0.974776961418442,COC(=O)[C@@H](N)Cc1c[nH]c2ccccc12.Cl
67150,-1.2704179421138435,CCOc1ccc(OCC)cc1
11955,-0.6185908150497353,NNC(=O)c1ccccc1
13637,-0.7797545145932879,NNC(=O)c1ccccc1O
108213,-2.9544259983725194,COC(=O)c1cc(OC)c2c(c1-c1c(C(=O)OC)cc(OC)c3c1OCO3)OCO2
441036,-1.1924015071259992,OCC1(O)OC[C@@H](O)[C@@H](O)[C@H]1O
10935078,-0.0516892466873787,CC(=O)O[C@H]1NC(=O)[C@@H]1[C@@H](C)O[Si](C)(C)C(C)(C)C
23667630,-2.553076358202067,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-].[Na+]
135405246,-1.8602172999751068,Oc1ccccc1C=N[C@@H]1CCCC[C@H]1N=Cc1ccccc1O
688217,-0.5068947692529725,CC(C)[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O
7568,-2.216907339057465,O=[N+]([O-])c1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1
1910825,-1.4752273327557337,CCCCN(CCCC)c1ccc(C(=O)c2ccccc2C(=O)O)c(O)c1
5798,0.1580128340222615,c1ccc2[nH]cnc2c1
6306,-2.462029777790498,CC[C@H](C)[C@H](N)C(=O)O
7204,0.3963675596447796,Cc1cc(Cl)ccc1OCC(=O)O
12068809,-1.1550909995355985,CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC.NC(N)=NCCC[C@H](N)C(=O)O
88394,-1.8495791851139427,Cc1cccc2sc(NN)nc12
9837243,0.608549297522226,CCC[C@@H]1CC(=O)N([C@@H](CC)C(N)=O)C1
115237,-2.9459149246783074,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O
3965,0.0223182485768865,CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1
5787,-0.1794531993725939,O=C(O)c1ccc(Cl)cc1Cl
10986160,0.1931169674152106,Cn1nccc1O
7978,-0.7537803864034213,Nc1ncccn1
122844,-1.1820677826023267,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12
7877,-1.6283087342195934,C=CC(=O)NC(C)(C)C
92109,-1.8505916443962909,C=C1C[C@]23C[C@H]1CC[C@H]2[C@@]12CC[C@H](O)[C@@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O
6201,-0.5466534137915107,O=Cc1ccc2ccccc2c1
54677971,-3.198911277665907,CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O
493591,-3.211983164255057,OC[C@@H](O)[C@@H](O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@@H](O)CO
8468,-0.2786741536511787,COc1cc(C(=O)O)ccc1O
6626,-2.429604549018776,O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1
7146288,-0.1876128594462068,CC(C)(C)OC(=O)N[C@@H](CC(=O)O)Cc1cc(F)c(F)cc1F
11601024,-1.7453942865658223,O=[N+]([O-])c1ccc(S(=O)(=O)[O-])cc1.[Na+]
31389,-1.3115402735523125,O=[N+]([O-])c1cccc(S(=O)(=O)[O-])c1.[Na+]
93101,-2.503203218859721,CC(C)(C)c1ccc(OP2OCC3(CO2)COP(Oc2ccc(C(C)(C)C)cc2C(C)(C)C)OC3)c(C(C)(C)C)c1
11138,-0.4456950864723537,O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1
24360,-3.803119608225397,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1
220376,-1.822376382915264,CS(=O)(=O)c1ccc(C=O)cc1
6969,-1.903195622994725,O=C1NC(=O)c2cc([N+](=O)[O-])ccc21
3339,-1.3190032501639488,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1
59146500,-2.967632130948912,O=C1NC23NC(=O)NC2(N1)C(=O)NC3=O
11298312,-1.64953047743266,COC(=O)[C@H](N)c1ccc(O)cc1
82529,-0.663611594769069,CC(=O)c1ccc(S(C)(=O)=O)cc1
78435,0.1663435788936898,COC(=O)c1c(C)cc(O)c(C)c1O
3957,-0.6808775779096429,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1
23666711,-2.085666144422697,CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CS[C@@H]21.[Na+]
9889323,-2.046017797023336,O=[N+]([O-])N1C2C3N([N+](=O)[O-])C1C1N([N+](=O)[O-])C(C(N1[N+](=O)[O-])N3[N+](=O)[O-])N2[N+](=O)[O-]
6862,-0.5589859438322622,O=C(O)Cc1cccc2ccccc12
14354984,-1.9006667901771743,CC(=O)Oc1ccc(C2CC(=O)c3c(OC(C)=O)cc(OC(C)=O)cc3O2)cc1
9338,0.6938370215532196,O=C(O)c1c(O)cccc1O
7403,0.1244049425591985,CC(C)(C)c1ccc(C(=O)O)cc1
8467,0.0199572151134793,CCOc1cc(C=O)ccc1O
87063579,-1.6119002820498949,O=C(O)CS.[Na]
11776,-0.8128773283067325,c1ccc(P(c2ccccc2)c2ccccc2)cc1
79,-0.1026890152856505,N#Cc1cccnc1
75771,-0.2422885760277361,On1nnc2ccccc21
10742,-0.6951390475417332,COc1cc(C(=O)O)cc(OC)c1O
441261,-2.480507314591041,O=C(O)C=CC(=O)O.OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1.OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1
6547,-1.3388099925405947,CC(C)(C#N)N=NC(C)(C)C#N
27200,-2.7515265295222258,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl)cc1
12079,-1.2639388290620708,N#Cc1cccc([N+](=O)[O-])c1
73491,-1.7239229836438912,C[C@@H]1O[C@@H]1P(=O)([O-])[O-].[Na+].[Na+]
5315892,0.703098957391253,OC/C=C/c1ccccc1
3034285,-1.89032619000112,CO/C=C(/C(=O)OC)c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1
11080002,-1.5123980327420228,CC1(C)COP(=O)(Oc2cccc(OP3(=O)OCC(C)(C)CO3)c2)OC1
6924,-0.3677211551226129,Cc1ccccc1S(N)(=O)=O
6452173,-2.082521582251351,Cc1ccc(S(=O)(=O)O)cc1.Cc1ccc(S(=O)(=O)O)cc1.OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1
66586226,-3.480129799813486,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O.[Na]
179651,-3.3377009513100773,CC1(C)O[C@H]2CC(=O)OC[C@]23[C@H]2CC[C@@]4(C)[C@H](c5ccoc5)OC(=O)[C@H]5O[C@]54[C@]2(C)C(=O)C[C@@H]13
66764247,-1.410401710846136,Nc1ccc(C(=O)O)cc1.[K]
2557,-3.502647284490816,CN1CC(O)c2cc(N=NC(N)=O)c(O)cc21
76720,-1.293520562329832,O=C(O)c1ccc(C(=O)O)o1
6634,-1.179498777738479,Nc1ccc(S(=O)(=O)Nc2ccc(Cl)nn2)cc1
91650,-0.5917898678490223,Cc1cc(C)nc(Nc2ccccc2)n1
7487,-0.9319904876944828,CC(=O)c1ccc([N+](=O)[O-])cc1
8494,-1.0693321333454906,CC(=O)c1cccc([N+](=O)[O-])c1
3102,-0.2452593505911536,O=C(c1ccccc1)c1ccccc1
9926449,-1.993342672498056,COc1ccc(CN2CCNCC2)c(OC)c1OC.Cl
65522,-1.7902383938859237,Nc1nc(Cl)cc(Cl)n1
38882,-4.310184112165573,Cc1ncc(COP(=O)(O)O)c(C=O)c1O.O
5388961,-1.9663330506108845,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O.O=C(O)/C=C\C(=O)O
5702571,-1.3195032163739358,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)O
3034656,-2.258682356230254,C[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)C=O
3736,-2.573197878014466,COCC(=O)Nc1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I
135401907,-3.367240247799601,O=c1nc[nH]c2[nH]ncc12
3715,-1.1219432362137052,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1
5069127,-5.020889249248016,c1ccc(N(c2ccc(-c3ccc(N(c4ccccc4)c4cccc5ccccc45)cc3)cc2)c2cccc3ccccc23)cc1
11248716,-4.416117804630076,c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1
123596,-2.8350932527755,CS(=O)(=O)O.Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1
12090,-1.3509012462465486,N#Cc1ccc([N+](=O)[O-])cc1
936,-0.3296065929012147,NC(=O)c1cccnc1
9821849,-0.7186499812271832,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4cccnc4)=CC[C@@H]32)C1
132971,-1.7590835823338251,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12
7104,-0.4177967005903051,O=C(O)c1cc2ccccc2cc1O
443955,-2.069533135433189,CCOC(=O)C1=C[C@]2(CC)CCCN3CCc4c(n1c1ccccc41)[C@@H]32
76789,-0.7533281852569585,COc1cc(N)nc(OC)n1
5284583,-0.1607575612861358,CC[C@@H](C(N)=O)N1CCCC1=O
134122,-2.082533843645224,O=C(OCC1c2ccccc2-c2ccccc21)ON1C(=O)CCC1=O
68386,-1.4946950937448942,N#CCc1ccc([N+](=O)[O-])cc1
14296,0.0814058345535238,Cc1nc(C)c(C)nc1C
22691,-0.7655290014400341,Nc1cc([N+](=O)[O-])ccc1Cl
7230,-0.7742270486856013,CC(C)(C)NSc1nc2ccccc2s1
214348,-0.607934238217307,O=C(O)c1ccc(-n2nc(-c3ccccc3O)nc2-c2ccccc2O)cc1
5360349,-3.116803976524644,Nc1nc(Cl)c2[nH]cnc2n1
71339,-3.5895983769190614,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(SC3Cn4cnc[n+]4C3)[C@H](C)[C@H]12
73442,-1.3561999676770986,COc1cc2c(cc1OC)-c1cc3ccc(OC)c(OC)c3c[n+]1CC2.[Cl-]
55245,-2.6701211388224824,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C
135398740,-2.8048031347872406,Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1
50367,-1.0230032536551943,CC(C)N1C(=O)N(c2ccccc2)CSC1=NC(C)(C)C
3730,-1.7072853133339465,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I
35802,-4.749630078893356,COC(=O)Nc1nc2ccc(C(=O)c3ccc(F)cc3)cc2[nH]1
76079,-0.9656859412820288,NC(=O)c1ccc(N)cc1
64982,-2.5250598884569726,O=C(O)[C@H]1O[C@@H](Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2O)[C@H](O)[C@@H](O)[C@@H]1O
78101,-0.5051652605708866,Cc1cccc(C(=O)O)c1N
162652,-1.792724127707275,N#Cc1cccc([N+](=O)[O-])c1C#N
12088,-0.8469657577266094,O=Cc1ccc(C(=O)O)cc1
802,-3.69032967174934,O=C(O)Cc1c[nH]c2ccccc12
12701464,-1.6344620153591711,CP(=O)(O)CC[C@H](N)C(=O)O.Cl
74248,-2.7330060021873552,O=S(=O)([O-])c1cccc2c(S(=O)(=O)[O-])cccc12.[Na+].[Na+]
6552009,0.3328856616222696,CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](O)C2
6321405,0.9874057666772008,CC1(C)[C@@H]2CC[C@@]1(C)[C@H](O)C2
2537,0.9896423923808848,CC12CCC(CC1=O)C2(C)C
12091,-1.5653187532541044,NC(=O)c1ccc([N+](=O)[O-])cc1
707035,-1.0306634058286126,Sc1nc2ccccc2[nH]1
11888,-1.096413744171913,N#CCc1ccccc1[N+](=O)[O-]
"5,5′-Dinitramino-3,3′-bi[1,2,4-triazolate] Carbohydrazide Salt (CBNT)",-3.0124016887416247,NNC(=O)NN.O=[N+]([O-])NC1=NC(C2N=NC(N[N+](=O)[O-])=N2)N=N1
115067,-1.8267457236545528,OCc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1
213021,-0.5411947875628135,CC(=NC#N)N(C)Cc1ccc(Cl)nc1
321710,-0.8363777461188104,O=C1Cc2ccccc2N1
83887,-2.304604614763559,N[C@H](CC(=O)O)C(=O)O
6942,-0.2624683659399114,NC(=O)c1ccccc1N
456389,-1.5358431506013697,N#CC(c1ccc(Cl)cc1)c1c(Cl)cc(-n2ncc(=O)[nH]c2=O)cc1Cl
7370,-0.5481760641427631,NS(=O)(=O)c1ccccc1
15295,0.8484443403702813,O=P(O)(O)c1ccccc1
3852430,-2.0088617690801973,Fc1c(I)c(F)c(I)c(F)c1I
20467,-1.8581860783817048,Nc1nnn[nH]1
246983,-2.202338223519721,CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3
122831,-3.719102724880029,Cc1cnc(C(=O)O)cn1
65064,-3.02567089136625,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1
22020377,-2.110151018486192,c1cc(-n2c3ccccc3c3ccccc32)cc(-n2c3ccccc3c3ccccc32)c1
2724563,-1.1067433255740082,N=C(N)NC(N)=S
5951,-3.758887309473328,N[C@@H](CO)C(=O)O
60651,-2.9381204858615617,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCN4C)CC1
98824,-0.0735914757203393,Cc1c(C(=O)O)cc([N+](=O)[O-])cc1[N+](=O)[O-]
709265,-0.7001009744929259,O=C1C=CC(=O)N1c1ccccc1Br
27057,-0.376173184202583,O=[N+]([O-])c1ncccc1O
10949,-2.407417039214575,Cc1nc(N)nc(N)n1
8441,-1.7706871711852568,COC(=O)c1ccc(C(=O)OC)cc1
71083,-2.361941076160143,N[C@H](Cc1c[nH]cn1)C(=O)O
76258,-1.2989240617375872,O=C(O)c1cccnc1Cl
54688686,-2.6405698997410303,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4C[C@H]3C[C@@H]12
68861,-1.7644386972788038,C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N
24806572,-3.78846746153108,C[C@H]1COc2c(N3CCN(C)CC3)c(F)c(N)c3c(=O)c(C(=O)O)cn1c23.Cl
5950,-2.47598250407523,C[C@H](N)C(=O)O
7430,-1.814471416192949,Nc1c(Cl)cc([N+](=O)[O-])cc1Cl
145742,-1.2701801517297722,O=C(O)[C@@H]1CCCN1
75763,-0.7698615247589012,COC(=O)C(C)(C)N=NC(C)(C)C(=O)OC
8249,-1.4951698259310762,NC(N)=NC(N)=NCCc1ccccc1
92249,-1.7849393638697884,Cc1cc(=O)oc2cc(N)ccc12
6890,-0.4319080461379566,CN(C)Cc1c[nH]c2ccccc12
6979,-0.6389271083788955,Nc1ccc(Cl)cc1[N+](=O)[O-]
7337,-1.3381234633187788,COc1cc([N+](=O)[O-])ccc1N
8732,-3.029783599116934,CCCc1ncc(C[n+]2ccccc2C)c(N)n1.Cl.[Cl-]
